date,region_level,region,variable,value,source
2021-08-23,hospital_district,Southwest Finland Hospital District,cases,431.0,THL
2021-08-23,hospital_district,Vaasa Hospital District,cases,125.0,THL
2021-08-23,hospital_district,Åland,cases,2.0,THL
2021-08-30,hospital_district,All areas,cases,3726.0,THL
2021-08-30,hospital_district,Central Finland Hospital District,cases,48.0,THL
2021-08-30,hospital_district,Central Ostrobothnia Hospital District,cases,22.0,THL
2021-08-30,hospital_district,Helsinki and Uusimaa Hospital District,cases,1863.0,THL
2021-08-30,hospital_district,Itä-Savo Hospital District,cases,15.0,THL
2021-08-30,hospital_district,Kainuu Hospital District,cases,44.0,THL
2021-08-30,hospital_district,Kanta-Häme Hospital District,cases,92.0,THL
2021-08-30,hospital_district,Kymenlaakso Hospital District,cases,69.0,THL
2021-08-30,hospital_district,Lappi Hospital District,cases,28.0,THL
2021-08-30,hospital_district,Länsi-Pohja Hospital District,cases,23.0,THL
2021-08-30,hospital_district,North Karelia Hospital District,cases,16.0,THL
2021-08-30,hospital_district,North Ostrobothnia Hospital District,cases,203.0,THL
2021-08-30,hospital_district,North Savo Hospital District,cases,67.0,THL
2021-08-30,hospital_district,Pirkanmaa Hospital District,cases,325.0,THL
2021-08-30,hospital_district,Päijät-Häme Hospital District,cases,79.0,THL
2021-08-30,hospital_district,Satakunta Hospital District,cases,34.0,THL
2021-08-30,hospital_district,South Karelia Hospital District,cases,83.0,THL
2021-08-30,hospital_district,South Ostrobothnia Hospital District,cases,49.0,THL
2021-08-30,hospital_district,South Savo Hospital District,cases,30.0,THL
2021-08-30,hospital_district,Southwest Finland Hospital District,cases,435.0,THL
2021-08-30,hospital_district,Vaasa Hospital District,cases,199.0,THL
2021-08-30,hospital_district,Åland,cases,2.0,THL
2021-09-06,hospital_district,All areas,cases,3102.0,THL
2021-09-06,hospital_district,Central Finland Hospital District,cases,61.0,THL
2021-09-06,hospital_district,Central Ostrobothnia Hospital District,cases,36.0,THL
2021-09-06,hospital_district,Helsinki and Uusimaa Hospital District,cases,1358.0,THL
2021-09-06,hospital_district,Itä-Savo Hospital District,cases,34.0,THL
2021-09-06,hospital_district,Kainuu Hospital District,cases,20.0,THL
2021-09-06,hospital_district,Kanta-Häme Hospital District,cases,81.0,THL
2021-09-06,hospital_district,Kymenlaakso Hospital District,cases,63.0,THL
2021-09-06,hospital_district,Lappi Hospital District,cases,29.0,THL
2021-09-06,hospital_district,Länsi-Pohja Hospital District,cases,14.0,THL
2021-09-06,hospital_district,North Karelia Hospital District,cases,11.0,THL
2021-09-06,hospital_district,North Ostrobothnia Hospital District,cases,119.0,THL
2021-09-06,hospital_district,North Savo Hospital District,cases,165.0,THL
2021-09-06,hospital_district,Pirkanmaa Hospital District,cases,265.0,THL
2021-09-06,hospital_district,Päijät-Häme Hospital District,cases,91.0,THL
2021-09-06,hospital_district,Satakunta Hospital District,cases,83.0,THL
2021-09-06,hospital_district,South Karelia Hospital District,cases,64.0,THL
2021-09-06,hospital_district,South Ostrobothnia Hospital District,cases,57.0,THL
2021-09-06,hospital_district,South Savo Hospital District,cases,23.0,THL
2021-09-06,hospital_district,Southwest Finland Hospital District,cases,363.0,THL
2021-09-06,hospital_district,Vaasa Hospital District,cases,163.0,THL
2021-09-06,hospital_district,Åland,cases,2.0,THL
2021-09-13,hospital_district,All areas,cases,2769.0,THL
2021-09-13,hospital_district,Central Finland Hospital District,cases,101.0,THL
2021-09-13,hospital_district,Central Ostrobothnia Hospital District,cases,36.0,THL
2021-09-13,hospital_district,Helsinki and Uusimaa Hospital District,cases,1097.0,THL
2021-09-13,hospital_district,Itä-Savo Hospital District,cases,13.0,THL
2021-09-13,hospital_district,Kainuu Hospital District,cases,25.0,THL
2021-09-13,hospital_district,Kanta-Häme Hospital District,cases,55.0,THL
2021-09-13,hospital_district,Kymenlaakso Hospital District,cases,63.0,THL
2021-09-13,hospital_district,Lappi Hospital District,cases,42.0,THL
2021-09-13,hospital_district,Länsi-Pohja Hospital District,cases,8.0,THL
2021-09-13,hospital_district,North Karelia Hospital District,cases,22.0,THL
2021-09-13,hospital_district,North Ostrobothnia Hospital District,cases,146.0,THL
2021-09-13,hospital_district,North Savo Hospital District,cases,164.0,THL
2021-09-13,hospital_district,Pirkanmaa Hospital District,cases,198.0,THL
2021-09-13,hospital_district,Päijät-Häme Hospital District,cases,98.0,THL
2021-09-13,hospital_district,Satakunta Hospital District,cases,180.0,THL
2021-09-13,hospital_district,South Karelia Hospital District,cases,104.0,THL
2021-09-13,hospital_district,South Ostrobothnia Hospital District,cases,26.0,THL
2021-09-13,hospital_district,South Savo Hospital District,cases,29.0,THL
2021-09-13,hospital_district,Southwest Finland Hospital District,cases,279.0,THL
2021-09-13,hospital_district,Vaasa Hospital District,cases,81.0,THL
2021-09-13,hospital_district,Åland,cases,2.0,THL
2021-09-20,hospital_district,All areas,cases,3230.0,THL
2021-09-20,hospital_district,Central Finland Hospital District,cases,178.0,THL
2021-09-20,hospital_district,Central Ostrobothnia Hospital District,cases,24.0,THL
2021-09-20,hospital_district,Helsinki and Uusimaa Hospital District,cases,1147.0,THL
2021-09-20,hospital_district,Itä-Savo Hospital District,cases,24.0,THL
2021-09-20,hospital_district,Kainuu Hospital District,cases,19.0,THL
2021-09-20,hospital_district,Kanta-Häme Hospital District,cases,29.0,THL
2021-09-20,hospital_district,Kymenlaakso Hospital District,cases,51.0,THL
2021-09-20,hospital_district,Lappi Hospital District,cases,45.0,THL
2021-09-20,hospital_district,Länsi-Pohja Hospital District,cases,15.0,THL
2021-09-20,hospital_district,North Karelia Hospital District,cases,23.0,THL
2021-09-20,hospital_district,North Ostrobothnia Hospital District,cases,219.0,THL
2021-09-20,hospital_district,North Savo Hospital District,cases,228.0,THL
2021-09-20,hospital_district,Pirkanmaa Hospital District,cases,258.0,THL
2021-09-20,hospital_district,Päijät-Häme Hospital District,cases,164.0,THL
2021-09-20,hospital_district,Satakunta Hospital District,cases,212.0,THL
2021-09-20,hospital_district,South Karelia Hospital District,cases,59.0,THL
2021-09-20,hospital_district,South Ostrobothnia Hospital District,cases,36.0,THL
2021-09-20,hospital_district,South Savo Hospital District,cases,16.0,THL
2021-09-20,hospital_district,Southwest Finland Hospital District,cases,398.0,THL
2021-09-20,hospital_district,Vaasa Hospital District,cases,85.0,THL
2021-09-20,hospital_district,Åland,cases,0.0,THL
2021-09-27,hospital_district,All areas,cases,3994.0,THL
2021-09-27,hospital_district,Central Finland Hospital District,cases,261.0,THL
2021-09-27,hospital_district,Central Ostrobothnia Hospital District,cases,40.0,THL
2021-09-27,hospital_district,Helsinki and Uusimaa Hospital District,cases,1472.0,THL
2021-09-27,hospital_district,Itä-Savo Hospital District,cases,9.0,THL
2021-09-27,hospital_district,Kainuu Hospital District,cases,25.0,THL
2021-09-27,hospital_district,Kanta-Häme Hospital District,cases,75.0,THL
2021-09-27,hospital_district,Kymenlaakso Hospital District,cases,51.0,THL
2021-09-27,hospital_district,Lappi Hospital District,cases,40.0,THL
2021-09-27,hospital_district,Länsi-Pohja Hospital District,cases,43.0,THL
2021-09-27,hospital_district,North Karelia Hospital District,cases,23.0,THL
2021-09-27,hospital_district,North Ostrobothnia Hospital District,cases,215.0,THL
2021-09-27,hospital_district,North Savo Hospital District,cases,194.0,THL
2021-09-27,hospital_district,Pirkanmaa Hospital District,cases,321.0,THL
2021-09-27,hospital_district,Päijät-Häme Hospital District,cases,317.0,THL
2021-09-27,hospital_district,Satakunta Hospital District,cases,239.0,THL
2021-09-27,hospital_district,South Karelia Hospital District,cases,42.0,THL
2021-09-27,hospital_district,South Ostrobothnia Hospital District,cases,75.0,THL
2021-09-27,hospital_district,South Savo Hospital District,cases,23.0,THL
2021-09-27,hospital_district,Southwest Finland Hospital District,cases,378.0,THL
2021-09-27,hospital_district,Vaasa Hospital District,cases,143.0,THL
2021-09-27,hospital_district,Åland,cases,8.0,THL
2021-10-04,hospital_district,All areas,cases,4201.0,THL
2021-10-04,hospital_district,Central Finland Hospital District,cases,429.0,THL
2021-10-04,hospital_district,Central Ostrobothnia Hospital District,cases,65.0,THL
2021-10-04,hospital_district,Helsinki and Uusimaa Hospital District,cases,1470.0,THL
2021-10-04,hospital_district,Itä-Savo Hospital District,cases,3.0,THL
2021-10-04,hospital_district,Kainuu Hospital District,cases,19.0,THL
2021-10-04,hospital_district,Kanta-Häme Hospital District,cases,90.0,THL
2021-10-04,hospital_district,Kymenlaakso Hospital District,cases,62.0,THL
2021-10-04,hospital_district,Lappi Hospital District,cases,23.0,THL
2021-10-04,hospital_district,Länsi-Pohja Hospital District,cases,48.0,THL
2021-10-04,hospital_district,North Karelia Hospital District,cases,28.0,THL
2021-10-04,hospital_district,North Ostrobothnia Hospital District,cases,220.0,THL
2021-10-04,hospital_district,North Savo Hospital District,cases,205.0,THL
2021-10-04,hospital_district,Pirkanmaa Hospital District,cases,404.0,THL
2021-10-04,hospital_district,Päijät-Häme Hospital District,cases,296.0,THL
2021-10-04,hospital_district,Satakunta Hospital District,cases,178.0,THL
2021-10-04,hospital_district,South Karelia Hospital District,cases,50.0,THL
2021-10-04,hospital_district,South Ostrobothnia Hospital District,cases,128.0,THL
2021-10-04,hospital_district,South Savo Hospital District,cases,10.0,THL
2021-10-04,hospital_district,Southwest Finland Hospital District,cases,327.0,THL
2021-10-04,hospital_district,Vaasa Hospital District,cases,143.0,THL
2021-10-04,hospital_district,Åland,cases,3.0,THL
2021-10-11,hospital_district,All areas,cases,3700.0,THL
2021-10-11,hospital_district,Central Finland Hospital District,cases,232.0,THL
2021-10-11,hospital_district,Central Ostrobothnia Hospital District,cases,80.0,THL
2021-10-11,hospital_district,Helsinki and Uusimaa Hospital District,cases,1553.0,THL
2021-10-11,hospital_district,Itä-Savo Hospital District,cases,7.0,THL
2021-10-11,hospital_district,Kainuu Hospital District,cases,14.0,THL
2021-10-11,hospital_district,Kanta-Häme Hospital District,cases,68.0,THL
2021-10-11,hospital_district,Kymenlaakso Hospital District,cases,49.0,THL
2021-10-11,hospital_district,Lappi Hospital District,cases,11.0,THL
2021-10-11,hospital_district,Länsi-Pohja Hospital District,cases,35.0,THL
2021-10-11,hospital_district,North Karelia Hospital District,cases,26.0,THL
2021-10-11,hospital_district,North Ostrobothnia Hospital District,cases,228.0,THL
2021-10-11,hospital_district,North Savo Hospital District,cases,117.0,THL
2021-10-11,hospital_district,Pirkanmaa Hospital District,cases,338.0,THL
2021-10-11,hospital_district,Päijät-Häme Hospital District,cases,270.0,THL
2021-10-11,hospital_district,Satakunta Hospital District,cases,123.0,THL
2021-10-11,hospital_district,South Karelia Hospital District,cases,39.0,THL
2021-10-11,hospital_district,South Ostrobothnia Hospital District,cases,131.0,THL
2021-10-11,hospital_district,South Savo Hospital District,cases,13.0,THL
2021-10-11,hospital_district,Southwest Finland Hospital District,cases,258.0,THL
2021-10-11,hospital_district,Vaasa Hospital District,cases,106.0,THL
2021-10-11,hospital_district,Åland,cases,2.0,THL
2021-10-18,hospital_district,All areas,cases,3836.0,THL
2021-10-18,hospital_district,Central Finland Hospital District,cases,145.0,THL
2021-10-18,hospital_district,Central Ostrobothnia Hospital District,cases,103.0,THL
2021-10-18,hospital_district,Helsinki and Uusimaa Hospital District,cases,1719.0,THL
2021-10-18,hospital_district,Itä-Savo Hospital District,cases,7.0,THL
2021-10-18,hospital_district,Kainuu Hospital District,cases,2.0,THL
2021-10-18,hospital_district,Kanta-Häme Hospital District,cases,56.0,THL
2021-10-18,hospital_district,Kymenlaakso Hospital District,cases,54.0,THL
2021-10-18,hospital_district,Lappi Hospital District,cases,18.0,THL
2021-10-18,hospital_district,Länsi-Pohja Hospital District,cases,31.0,THL
2021-10-18,hospital_district,North Karelia Hospital District,cases,39.0,THL
2021-10-18,hospital_district,North Ostrobothnia Hospital District,cases,348.0,THL
2021-10-18,hospital_district,North Savo Hospital District,cases,77.0,THL
2021-10-18,hospital_district,Pirkanmaa Hospital District,cases,310.0,THL
2021-10-18,hospital_district,Päijät-Häme Hospital District,cases,231.0,THL
2021-10-18,hospital_district,Satakunta Hospital District,cases,115.0,THL
2021-10-18,hospital_district,South Karelia Hospital District,cases,37.0,THL
2021-10-18,hospital_district,South Ostrobothnia Hospital District,cases,152.0,THL
2021-10-18,hospital_district,South Savo Hospital District,cases,8.0,THL
2021-10-18,hospital_district,Southwest Finland Hospital District,cases,314.0,THL
2021-10-18,hospital_district,Vaasa Hospital District,cases,70.0,THL
2021-10-18,hospital_district,Åland,cases,0.0,THL
2021-10-25,hospital_district,All areas,cases,4426.0,THL
2021-10-25,hospital_district,Central Finland Hospital District,cases,172.0,THL
2021-10-25,hospital_district,Central Ostrobothnia Hospital District,cases,115.0,THL
2021-10-25,hospital_district,Helsinki and Uusimaa Hospital District,cases,1845.0,THL
2021-10-25,hospital_district,Itä-Savo Hospital District,cases,20.0,THL
2021-10-25,hospital_district,Kainuu Hospital District,cases,26.0,THL
2021-10-25,hospital_district,Kanta-Häme Hospital District,cases,73.0,THL
2021-10-25,hospital_district,Kymenlaakso Hospital District,cases,105.0,THL
2021-10-25,hospital_district,Lappi Hospital District,cases,23.0,THL
2021-10-25,hospital_district,Länsi-Pohja Hospital District,cases,66.0,THL
2021-10-25,hospital_district,North Karelia Hospital District,cases,49.0,THL
2021-10-25,hospital_district,North Ostrobothnia Hospital District,cases,500.0,THL
2021-10-25,hospital_district,North Savo Hospital District,cases,93.0,THL
2021-10-25,hospital_district,Pirkanmaa Hospital District,cases,397.0,THL
2021-10-25,hospital_district,Päijät-Häme Hospital District,cases,211.0,THL
2021-10-25,hospital_district,Satakunta Hospital District,cases,146.0,THL
2021-10-25,hospital_district,South Karelia Hospital District,cases,62.0,THL
2021-10-25,hospital_district,South Ostrobothnia Hospital District,cases,155.0,THL
2021-10-25,hospital_district,South Savo Hospital District,cases,18.0,THL
2021-10-25,hospital_district,Southwest Finland Hospital District,cases,290.0,THL
2021-10-25,hospital_district,Vaasa Hospital District,cases,52.0,THL
2021-10-25,hospital_district,Åland,cases,8.0,THL
2021-11-01,hospital_district,All areas,cases,5310.0,THL
2021-11-01,hospital_district,Central Finland Hospital District,cases,170.0,THL
2021-11-01,hospital_district,Central Ostrobothnia Hospital District,cases,124.0,THL
2021-11-01,hospital_district,Helsinki and Uusimaa Hospital District,cases,2163.0,THL
2021-11-01,hospital_district,Itä-Savo Hospital District,cases,22.0,THL
2021-11-01,hospital_district,Kainuu Hospital District,cases,30.0,THL
2021-11-01,hospital_district,Kanta-Häme Hospital District,cases,103.0,THL
2021-11-01,hospital_district,Kymenlaakso Hospital District,cases,123.0,THL
2021-11-01,hospital_district,Lappi Hospital District,cases,17.0,THL
2021-11-01,hospital_district,Länsi-Pohja Hospital District,cases,70.0,THL
2021-11-01,hospital_district,North Karelia Hospital District,cases,78.0,THL
2021-11-01,hospital_district,North Ostrobothnia Hospital District,cases,632.0,THL
2021-11-01,hospital_district,North Savo Hospital District,cases,70.0,THL
2021-11-01,hospital_district,Pirkanmaa Hospital District,cases,479.0,THL
2021-11-01,hospital_district,Päijät-Häme Hospital District,cases,222.0,THL
2021-11-01,hospital_district,Satakunta Hospital District,cases,142.0,THL
2021-11-01,hospital_district,South Karelia Hospital District,cases,75.0,THL
2021-11-01,hospital_district,South Ostrobothnia Hospital District,cases,123.0,THL
2021-11-01,hospital_district,South Savo Hospital District,cases,49.0,THL
2021-11-01,hospital_district,Southwest Finland Hospital District,cases,522.0,THL
2021-11-01,hospital_district,Vaasa Hospital District,cases,93.0,THL
2021-11-01,hospital_district,Åland,cases,3.0,THL
2021-11-08,hospital_district,All areas,cases,6127.0,THL
2021-11-08,hospital_district,Central Finland Hospital District,cases,287.0,THL
2021-11-08,hospital_district,Central Ostrobothnia Hospital District,cases,114.0,THL
2021-11-08,hospital_district,Helsinki and Uusimaa Hospital District,cases,2462.0,THL
2021-11-08,hospital_district,Itä-Savo Hospital District,cases,20.0,THL
2021-11-08,hospital_district,Kainuu Hospital District,cases,28.0,THL
2021-11-08,hospital_district,Kanta-Häme Hospital District,cases,112.0,THL
2021-11-08,hospital_district,Kymenlaakso Hospital District,cases,116.0,THL
2021-11-08,hospital_district,Lappi Hospital District,cases,46.0,THL
2021-11-08,hospital_district,Länsi-Pohja Hospital District,cases,58.0,THL
2021-11-08,hospital_district,North Karelia Hospital District,cases,95.0,THL
2021-11-08,hospital_district,North Ostrobothnia Hospital District,cases,738.0,THL
2021-11-08,hospital_district,North Savo Hospital District,cases,126.0,THL
2021-11-08,hospital_district,Pirkanmaa Hospital District,cases,606.0,THL
2021-11-08,hospital_district,Päijät-Häme Hospital District,cases,245.0,THL
2021-11-08,hospital_district,Satakunta Hospital District,cases,113.0,THL
2021-11-08,hospital_district,South Karelia Hospital District,cases,98.0,THL
2021-11-08,hospital_district,South Ostrobothnia Hospital District,cases,120.0,THL
2021-11-08,hospital_district,South Savo Hospital District,cases,30.0,THL
2021-11-08,hospital_district,Southwest Finland Hospital District,cases,603.0,THL
2021-11-08,hospital_district,Vaasa Hospital District,cases,106.0,THL
2021-11-08,hospital_district,Åland,cases,4.0,THL
2021-11-15,hospital_district,All areas,cases,7667.0,THL
2021-11-15,hospital_district,Central Finland Hospital District,cases,326.0,THL
2021-11-15,hospital_district,Central Ostrobothnia Hospital District,cases,75.0,THL
2021-11-15,hospital_district,Helsinki and Uusimaa Hospital District,cases,2937.0,THL
2021-11-15,hospital_district,Itä-Savo Hospital District,cases,16.0,THL
2021-11-15,hospital_district,Kainuu Hospital District,cases,22.0,THL
2021-11-15,hospital_district,Kanta-Häme Hospital District,cases,206.0,THL
2021-11-15,hospital_district,Kymenlaakso Hospital District,cases,125.0,THL
2021-11-15,hospital_district,Lappi Hospital District,cases,72.0,THL
2021-11-15,hospital_district,Länsi-Pohja Hospital District,cases,46.0,THL
2021-11-15,hospital_district,North Karelia Hospital District,cases,113.0,THL
2021-11-15,hospital_district,North Ostrobothnia Hospital District,cases,1090.0,THL
2021-11-15,hospital_district,North Savo Hospital District,cases,223.0,THL
2021-11-15,hospital_district,Pirkanmaa Hospital District,cases,761.0,THL
2021-11-15,hospital_district,Päijät-Häme Hospital District,cases,326.0,THL
2021-11-15,hospital_district,Satakunta Hospital District,cases,131.0,THL
2021-11-15,hospital_district,South Karelia Hospital District,cases,136.0,THL
2021-11-15,hospital_district,South Ostrobothnia Hospital District,cases,184.0,THL
2021-11-15,hospital_district,South Savo Hospital District,cases,48.0,THL
2021-11-15,hospital_district,Southwest Finland Hospital District,cases,710.0,THL
2021-11-15,hospital_district,Vaasa Hospital District,cases,99.0,THL
2021-11-15,hospital_district,Åland,cases,21.0,THL
2021-11-22,hospital_district,All areas,cases,8454.0,THL
2021-11-22,hospital_district,Central Finland Hospital District,cases,279.0,THL
2021-11-22,hospital_district,Central Ostrobothnia Hospital District,cases,44.0,THL
2021-11-22,hospital_district,Helsinki and Uusimaa Hospital District,cases,3096.0,THL
2021-11-22,hospital_district,Itä-Savo Hospital District,cases,23.0,THL
2021-11-22,hospital_district,Kainuu Hospital District,cases,11.0,THL
2021-11-22,hospital_district,Kanta-Häme Hospital District,cases,241.0,THL
2021-11-22,hospital_district,Kymenlaakso Hospital District,cases,206.0,THL
2021-11-22,hospital_district,Lappi Hospital District,cases,113.0,THL
2021-11-22,hospital_district,Länsi-Pohja Hospital District,cases,59.0,THL
2021-11-22,hospital_district,North Karelia Hospital District,cases,99.0,THL
2021-11-22,hospital_district,North Ostrobothnia Hospital District,cases,1370.0,THL
2021-11-22,hospital_district,North Savo Hospital District,cases,183.0,THL
2021-11-22,hospital_district,Pirkanmaa Hospital District,cases,935.0,THL
2021-11-22,hospital_district,Päijät-Häme Hospital District,cases,478.0,THL
2021-11-22,hospital_district,Satakunta Hospital District,cases,138.0,THL
2021-11-22,hospital_district,South Karelia Hospital District,cases,148.0,THL
2021-11-22,hospital_district,South Ostrobothnia Hospital District,cases,187.0,THL
2021-11-22,hospital_district,South Savo Hospital District,cases,43.0,THL
2021-11-22,hospital_district,Southwest Finland Hospital District,cases,727.0,THL
2021-11-22,hospital_district,Vaasa Hospital District,cases,55.0,THL
2021-11-22,hospital_district,Åland,cases,19.0,THL
2021-11-29,hospital_district,All areas,cases,8918.0,THL
2021-11-29,hospital_district,Central Finland Hospital District,cases,299.0,THL
2021-11-29,hospital_district,Central Ostrobothnia Hospital District,cases,14.0,THL
2021-11-29,hospital_district,Helsinki and Uusimaa Hospital District,cases,3348.0,THL
2021-11-29,hospital_district,Itä-Savo Hospital District,cases,22.0,THL
2021-11-29,hospital_district,Kainuu Hospital District,cases,76.0,THL
2021-11-29,hospital_district,Kanta-Häme Hospital District,cases,234.0,THL
2021-11-29,hospital_district,Kymenlaakso Hospital District,cases,182.0,THL
2021-11-29,hospital_district,Lappi Hospital District,cases,168.0,THL
2021-11-29,hospital_district,Länsi-Pohja Hospital District,cases,35.0,THL
2021-11-29,hospital_district,North Karelia Hospital District,cases,36.0,THL
2021-11-29,hospital_district,North Ostrobothnia Hospital District,cases,1336.0,THL
2021-11-29,hospital_district,North Savo Hospital District,cases,168.0,THL
2021-11-29,hospital_district,Pirkanmaa Hospital District,cases,1295.0,THL
2021-11-29,hospital_district,Päijät-Häme Hospital District,cases,415.0,THL
2021-11-29,hospital_district,Satakunta Hospital District,cases,176.0,THL
2021-11-29,hospital_district,South Karelia Hospital District,cases,127.0,THL
2021-11-29,hospital_district,South Ostrobothnia Hospital District,cases,145.0,THL
2021-11-29,hospital_district,South Savo Hospital District,cases,63.0,THL
2021-11-29,hospital_district,Southwest Finland Hospital District,cases,683.0,THL
2021-11-29,hospital_district,Vaasa Hospital District,cases,90.0,THL
2021-11-29,hospital_district,Åland,cases,6.0,THL
2021-12-06,hospital_district,All areas,cases,11912.0,THL
2021-12-06,hospital_district,Central Finland Hospital District,cases,431.0,THL
2021-12-06,hospital_district,Central Ostrobothnia Hospital District,cases,44.0,THL
2021-12-06,hospital_district,Helsinki and Uusimaa Hospital District,cases,4620.0,THL
2021-12-06,hospital_district,Itä-Savo Hospital District,cases,34.0,THL
2021-12-06,hospital_district,Kainuu Hospital District,cases,105.0,THL
2021-12-06,hospital_district,Kanta-Häme Hospital District,cases,331.0,THL
2021-12-06,hospital_district,Kymenlaakso Hospital District,cases,135.0,THL
2021-12-06,hospital_district,Lappi Hospital District,cases,276.0,THL
2021-12-06,hospital_district,Länsi-Pohja Hospital District,cases,71.0,THL
2021-12-06,hospital_district,North Karelia Hospital District,cases,51.0,THL
2021-12-06,hospital_district,North Ostrobothnia Hospital District,cases,1879.0,THL
2021-12-06,hospital_district,North Savo Hospital District,cases,210.0,THL
2021-12-06,hospital_district,Pirkanmaa Hospital District,cases,1525.0,THL
2021-12-06,hospital_district,Päijät-Häme Hospital District,cases,498.0,THL
2021-12-06,hospital_district,Satakunta Hospital District,cases,297.0,THL
2021-12-06,hospital_district,South Karelia Hospital District,cases,141.0,THL
2021-12-06,hospital_district,South Ostrobothnia Hospital District,cases,183.0,THL
2021-12-06,hospital_district,South Savo Hospital District,cases,94.0,THL
2021-12-06,hospital_district,Southwest Finland Hospital District,cases,799.0,THL
2021-12-06,hospital_district,Vaasa Hospital District,cases,175.0,THL
2021-12-06,hospital_district,Åland,cases,13.0,THL
2021-12-13,hospital_district,All areas,cases,14521.0,THL
2021-12-13,hospital_district,Central Finland Hospital District,cases,490.0,THL
2021-12-13,hospital_district,Central Ostrobothnia Hospital District,cases,110.0,THL
2021-12-13,hospital_district,Helsinki and Uusimaa Hospital District,cases,7404.0,THL
2021-12-13,hospital_district,Itä-Savo Hospital District,cases,23.0,THL
2021-12-13,hospital_district,Kainuu Hospital District,cases,44.0,THL
2021-12-13,hospital_district,Kanta-Häme Hospital District,cases,350.0,THL
2021-12-13,hospital_district,Kymenlaakso Hospital District,cases,148.0,THL
2021-12-13,hospital_district,Lappi Hospital District,cases,247.0,THL
2021-12-13,hospital_district,Länsi-Pohja Hospital District,cases,82.0,THL
2021-12-13,hospital_district,North Karelia Hospital District,cases,97.0,THL
2021-12-13,hospital_district,North Ostrobothnia Hospital District,cases,1319.0,THL
2021-12-13,hospital_district,North Savo Hospital District,cases,369.0,THL
2021-12-13,hospital_district,Pirkanmaa Hospital District,cases,1411.0,THL
2021-12-13,hospital_district,Päijät-Häme Hospital District,cases,457.0,THL
2021-12-13,hospital_district,Satakunta Hospital District,cases,414.0,THL
2021-12-13,hospital_district,South Karelia Hospital District,cases,176.0,THL
2021-12-13,hospital_district,South Ostrobothnia Hospital District,cases,175.0,THL
2021-12-13,hospital_district,South Savo Hospital District,cases,75.0,THL
2021-12-13,hospital_district,Southwest Finland Hospital District,cases,911.0,THL
2021-12-13,hospital_district,Vaasa Hospital District,cases,203.0,THL
2021-12-13,hospital_district,Åland,cases,16.0,THL
2021-12-20,hospital_district,All areas,cases,25509.0,THL
2021-12-20,hospital_district,Central Finland Hospital District,cases,686.0,THL
2021-12-20,hospital_district,Central Ostrobothnia Hospital District,cases,111.0,THL
2021-12-20,hospital_district,Helsinki and Uusimaa Hospital District,cases,15313.0,THL
2021-12-20,hospital_district,Itä-Savo Hospital District,cases,48.0,THL
2021-12-20,hospital_district,Kainuu Hospital District,cases,42.0,THL
2021-12-20,hospital_district,Kanta-Häme Hospital District,cases,458.0,THL
2021-12-20,hospital_district,Kymenlaakso Hospital District,cases,410.0,THL
2021-12-20,hospital_district,Lappi Hospital District,cases,308.0,THL
2021-12-20,hospital_district,Länsi-Pohja Hospital District,cases,105.0,THL
2021-12-20,hospital_district,North Karelia Hospital District,cases,273.0,THL
2021-12-20,hospital_district,North Ostrobothnia Hospital District,cases,1369.0,THL
2021-12-20,hospital_district,North Savo Hospital District,cases,344.0,THL
2021-12-20,hospital_district,Pirkanmaa Hospital District,cases,2176.0,THL
2021-12-20,hospital_district,Päijät-Häme Hospital District,cases,563.0,THL
2021-12-20,hospital_district,Satakunta Hospital District,cases,785.0,THL
2021-12-20,hospital_district,South Karelia Hospital District,cases,181.0,THL
2021-12-20,hospital_district,South Ostrobothnia Hospital District,cases,339.0,THL
2021-12-20,hospital_district,South Savo Hospital District,cases,125.0,THL
2021-12-20,hospital_district,Southwest Finland Hospital District,cases,1404.0,THL
2021-12-20,hospital_district,Vaasa Hospital District,cases,440.0,THL
2021-12-20,hospital_district,Åland,cases,29.0,THL
2021-12-27,hospital_district,All areas,cases,46666.0,THL
2021-12-27,hospital_district,Central Finland Hospital District,cases,1126.0,THL
2021-12-27,hospital_district,Central Ostrobothnia Hospital District,cases,246.0,THL
2021-12-27,hospital_district,Helsinki and Uusimaa Hospital District,cases,26376.0,THL
2021-12-27,hospital_district,Itä-Savo Hospital District,cases,120.0,THL
2021-12-27,hospital_district,Kainuu Hospital District,cases,175.0,THL
2021-12-27,hospital_district,Kanta-Häme Hospital District,cases,1220.0,THL
2021-12-27,hospital_district,Kymenlaakso Hospital District,cases,951.0,THL
2021-12-27,hospital_district,Lappi Hospital District,cases,699.0,THL
2021-12-27,hospital_district,Länsi-Pohja Hospital District,cases,233.0,THL
2021-12-27,hospital_district,North Karelia Hospital District,cases,716.0,THL
2021-12-27,hospital_district,North Ostrobothnia Hospital District,cases,1755.0,THL
2021-12-27,hospital_district,North Savo Hospital District,cases,983.0,THL
2021-12-27,hospital_district,Pirkanmaa Hospital District,cases,3691.0,THL
2021-12-27,hospital_district,Päijät-Häme Hospital District,cases,1205.0,THL
2021-12-27,hospital_district,Satakunta Hospital District,cases,1224.0,THL
2021-12-27,hospital_district,South Karelia Hospital District,cases,416.0,THL
2021-12-27,hospital_district,South Ostrobothnia Hospital District,cases,808.0,THL
2021-12-27,hospital_district,South Savo Hospital District,cases,270.0,THL
2021-12-27,hospital_district,Southwest Finland Hospital District,cases,2423.0,THL
