date,source,region_level,region,event_type,value,notes,source_code
2020-04-02,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-02,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-02,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-02,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-02,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-04-03,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-04-03,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-04-03,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-04-03,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-04-03,OxCGRT,country,Finland,internal_movement,2,,C7M_Restrictions on internal movement
2020-04-03,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-04-03,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-04-03,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-04-03,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-04-03,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-03,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-03,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-03,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-03,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-04-04,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-04-04,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-04-04,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-04-04,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-04-04,OxCGRT,country,Finland,internal_movement,2,,C7M_Restrictions on internal movement
2020-04-04,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-04-04,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-04-04,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-04-04,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-04-04,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-04,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-04,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-04,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-04,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-04-05,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-04-05,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-04-05,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-04-05,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-04-05,OxCGRT,country,Finland,internal_movement,2,,C7M_Restrictions on internal movement
2020-04-05,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-04-05,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-04-05,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-04-05,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-04-05,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-05,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-05,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-05,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-05,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-04-06,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-04-06,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-04-06,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-04-06,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-04-06,OxCGRT,country,Finland,internal_movement,2,,C7M_Restrictions on internal movement
2020-04-06,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-04-06,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-04-06,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-04-06,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-04-06,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-06,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-06,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-06,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-06,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-04-07,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-04-07,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-04-07,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-04-07,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-04-07,OxCGRT,country,Finland,internal_movement,2,,C7M_Restrictions on internal movement
2020-04-07,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-04-07,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-04-07,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-04-07,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-04-07,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-07,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-07,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-07,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-07,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-04-08,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-04-08,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-04-08,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-04-08,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-04-08,OxCGRT,country,Finland,internal_movement,2,,C7M_Restrictions on internal movement
2020-04-08,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-04-08,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-04-08,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-04-08,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-04-08,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-08,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-08,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-08,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-08,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-04-09,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-04-09,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-04-09,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-04-09,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-04-09,OxCGRT,country,Finland,internal_movement,2,,C7M_Restrictions on internal movement
2020-04-09,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-04-09,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-04-09,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-04-09,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-04-09,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-09,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-09,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-09,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-09,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-04-10,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-04-10,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-04-10,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-04-10,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-04-10,OxCGRT,country,Finland,internal_movement,2,,C7M_Restrictions on internal movement
2020-04-10,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-04-10,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-04-10,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-04-10,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-04-10,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-10,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-10,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-10,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-10,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-04-11,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-04-11,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-04-11,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-04-11,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-04-11,OxCGRT,country,Finland,internal_movement,2,,C7M_Restrictions on internal movement
2020-04-11,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-04-11,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-04-11,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-04-11,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-04-11,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-11,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-11,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-11,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-11,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-04-12,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-04-12,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-04-12,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-04-12,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-04-12,OxCGRT,country,Finland,internal_movement,2,,C7M_Restrictions on internal movement
2020-04-12,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-04-12,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-04-12,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-04-12,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-04-12,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-12,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-12,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-12,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-12,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-04-13,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-04-13,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-04-13,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-04-13,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-04-13,OxCGRT,country,Finland,internal_movement,2,,C7M_Restrictions on internal movement
2020-04-13,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-04-13,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-04-13,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-04-13,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-04-13,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-13,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-13,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-13,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-13,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-04-14,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-04-14,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-04-14,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-04-14,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-04-14,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
2020-04-14,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-04-14,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-04-14,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-04-14,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-04-14,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-14,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-14,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-14,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-14,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-04-15,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-04-15,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-04-15,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-04-15,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-04-15,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
2020-04-15,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-04-15,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-04-15,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-04-15,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-04-15,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-15,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-15,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-15,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-15,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-04-16,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-04-16,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-04-16,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-04-16,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-04-16,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
2020-04-16,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-04-16,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-04-16,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-04-16,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-04-16,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-16,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-16,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-16,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-16,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-04-17,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-04-17,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-04-17,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-04-17,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-04-17,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
2020-04-17,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-04-17,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-04-17,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-04-17,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-04-17,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-17,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-17,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-17,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-17,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-04-18,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-04-18,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-04-18,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-04-18,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-04-18,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
2020-04-18,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-04-18,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-04-18,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-04-18,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-04-18,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-18,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-18,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-18,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-18,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-04-19,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-04-19,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-04-19,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-04-19,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-04-19,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
2020-04-19,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-04-19,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-04-19,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-04-19,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-04-19,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-19,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-19,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-19,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-19,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-04-20,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-04-20,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-04-20,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-04-20,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-04-20,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
2020-04-20,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-04-20,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-04-20,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-04-20,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-04-20,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-20,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-20,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-20,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-20,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-04-21,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-04-21,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-04-21,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-04-21,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-04-21,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
2020-04-21,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-04-21,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-04-21,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-04-21,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-04-21,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-21,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-21,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-21,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-21,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-04-22,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-04-22,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-04-22,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-04-22,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-04-22,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
2020-04-22,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-04-22,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-04-22,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-04-22,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-04-22,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-22,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-22,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-22,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-22,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-04-23,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-04-23,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-04-23,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-04-23,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-04-23,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
2020-04-23,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-04-23,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-04-23,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-04-23,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-04-23,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-23,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-23,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-23,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-23,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-04-24,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-04-24,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-04-24,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-04-24,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-04-24,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
2020-04-24,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-04-24,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-04-24,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-04-24,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-04-24,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-24,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-24,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-24,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-24,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-04-25,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-04-25,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-04-25,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-04-25,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-04-25,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
2020-04-25,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-04-25,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-04-25,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-04-25,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-04-25,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-25,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-25,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-25,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-25,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-04-26,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-04-26,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
2020-04-26,OxCGRT,country,Finland,facial_coverings,0,,H6M_Facial Coverings
2020-04-26,OxCGRT,country,Finland,gathering_restrictions,4,,C4M_Restrictions on gatherings
2020-04-26,OxCGRT,country,Finland,internal_movement,1,,C7M_Restrictions on internal movement
2020-04-26,OxCGRT,country,Finland,international_travel,4,,C8EV_International travel controls
2020-04-26,OxCGRT,country,Finland,public_events,2,,C3M_Cancel public events
2020-04-26,OxCGRT,country,Finland,public_information,2,,H1_Public information campaigns
2020-04-26,OxCGRT,country,Finland,public_transport,0,,C5M_Close public transport
2020-04-26,OxCGRT,country,Finland,school_closing,2,,C1M_School closing
2020-04-26,OxCGRT,country,Finland,stay_at_home,1,,C6M_Stay at home requirements
2020-04-26,OxCGRT,country,Finland,testing_policy,1,,H2_Testing policy
2020-04-26,OxCGRT,country,Finland,vaccination_policy,0,,H7_Vaccination policy
2020-04-26,OxCGRT,country,Finland,workplace_closing,2,,C2M_Workplace closing
2020-04-27,OxCGRT,country,Finland,contact_tracing,1,,H3_Contact tracing
2020-04-27,OxCGRT,country,Finland,elderly_protection,3,,H8M_Protection of elderly people
